"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2003","68","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2004","21","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2005","2","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2006","11","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2007","23","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2008","19","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2009","28","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2010","20","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2011","16","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2012","9","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2013","10","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2014","57","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2015","7","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2016","16","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2017","29","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2018","9","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","152","Youngs Bay","Youngs Bay","1.1.2","Late","Klaskanine River","2019","17","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2002","46","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2003","313","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2004","111","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2005","180","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2006","225","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2007","212","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2008","229","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2009","487","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2010","269","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2011","145","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2012","188","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2013","223","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2014","606","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2015","88","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2016","198","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2017","263","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","128","Big Creek","Big Ck.","1.1.3","Late","Big Creek","2018","49","-99","-99","Oregon Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2002-2018). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/PSMFC.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","134","Elochoman River - late Coho salmon","Elochoman R.","1.1.4","Late","Elochoman/Skamokawa","2010","2274","0.268","-99","Washington Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2010-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","134","Elochoman River - late Coho salmon","Elochoman R.","1.1.4","Late","Elochoman/Skamokawa","2011","1281","0.433","-99","Washington Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2010-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","134","Elochoman River - late Coho salmon","Elochoman R.","1.1.4","Late","Elochoman/Skamokawa","2012","544","0.693","-99","Washington Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2010-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","134","Elochoman River - late Coho salmon","Elochoman R.","1.1.4","Late","Elochoman/Skamokawa","2013","1133","0.586","-99","Washington Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2010-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","134","Elochoman River - late Coho salmon","Elochoman R.","1.1.4","Late","Elochoman/Skamokawa","2014","3934","0.656","-99","Washington Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2010-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","134","Elochoman River - late Coho salmon","Elochoman R.","1.1.4","Late","Elochoman/Skamokawa","2015","389","0.534","-99","Washington Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2010-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
"LCcoho2020","Salmon, coho (Lower Columbia River ESU)","Coho salmon","Survey","Coast","134","Elochoman River - late Coho salmon","Elochoman R.","1.1.4","Late","Elochoman/Skamokawa","2016","1008","0.6","-99","Washington Department of Fish and Wildlife","Mari Williams","Columbia River Coho Natural Origin Spawner Abundance Dataset (2010-2018). Spawner abundance data. Washington Department of Fish and Wildlife. Protocol and Methods available at https://fortress.wa.gov/dfw/score/score/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",""
